,WordText,CategoryLabel
21097,"951
							",386
21098,National Security Cutter,383
21099,less than 8 years,391
21100,chapter 61,390
21101,Section 5102,390
21102,"chapter 51
							",390
21103,2510(a)(1,397
21104,an additional 180 days,391
21105,912,397
21106,20152017by,386
21107,Ports,383
21108,Waterways Safety,383
21109,Vessel Operations,383
21110,section 70004,390
21111,a Coast Guard Vessel Traffic Service,383
21112,"70001, 70002",391
21113,70003,391
21114,the International Maritime Organization,383
21115,the Atlantic Ocean,385
21116,"March 3, 1899",391
21117,the Rivers and Harbors Appropriations,383
21118,1899,391
21119,33 U.S.C. 403,394
21120,"Regulations, Enforcement",383
21121,Investigatory Powers,383
21122,Saint Lawrence Seaway,380
21123,7004,391
21124,70011,391
21125,section 70021,391
21126,Section 4A,390
21127,Waterways Safety Act,380
21128,33 U.S.C. 1223ais,391
21129,chapter 700,390
21130,70031,391
21131,70032,391
21132,70034,391
21133,70035,391
21134,70036,391
21135,70116,391
21136,1221–1231,391
21137,Cutoff,380
21138,Regattas,383
21139,"Chapter 700
							",390
21140,Marine Parades,383
21141,Detail,380
21142,"5,000.The",394
21143,"April 28, 1908",391
21144,chapter 151,390
21145,220,397
21146,192,397
21147,50 U.S.C. 194,394
21148,Section 70102a,391
21149,70102,391
21150,Maritime Transportation Safety,383
21151,St. Louis County,384
21152,Section 4105,390
21153,American Boat,383
21154,Yacht Council Standard A-33,383
21155,the National Boating Safety Advisory Committee,383
21156,Yacht Council Standard A–33,383
21157,"2017the Committee on Transportation and Infrastructure of the House of Representatives;the Committee on Commerce, Science",383
21158,andthe Coast Guard Office of Design and Engineering Standards,383
21159,National Archives and Records Administration,383
21160,26 feet,395
21161,115 pounds,395
21162,4312,397
21163,4508,397
21164,4503,391
21165,Section 3104,390
21166,section 4503(e)section,390
21167,section 4503a(c,390
21168,Section 4505(2,390
21169,between 1 and 5 years,391
21170,the National Timing Resilience and Security,383
21171,the National Timing Resilience and Security Act,383
21172,the Long-Range Navigation,383
21173,LORAN,383
21174,2101(31,397
21175,the Coast Guard National Vessel Documentation Center,383
21176,the National Vessel Documentation Center,383
21177,67.97,397
21178,12113,391
21179,National Maritime Transportation Advisory Committees,383
21180,National Chemical Transportation Safety Advisory Committee,383
21181,Marine,381
21182,Marine environmental,383
21183,National Commercial Fishing Safety Advisory Committee,383
21184,chapter 45 of,390
21185,National Merchant Marine Personnel Advisory Committee,383
21186,chapter 73,390
21187,title;3,380
21188,2—1,397
21189,National Merchant Mariner Medical Advisory Committee,383
21190,a National Merchant Mariner Medical Advisory Committee,383
21191,National Boating Safety Advisory Committee,383
21192,manufacturers.7,384
21193,National Offshore Safety Advisory Committee,383
21194,petroleum.2,380
21195,construction.1,381
21196,National Navigation Safety Advisory Committee,383
21197,a National Navigation Safety Advisory Committee,383
21198,more than 21,397
21199,The Maritime Law Association,383
21200,National Towing Safety Advisory Committee,383
21201,a National Towing Safety Advisory Committee,383
21202,experience.2,381
21203,barge.2,380
21204,section 15102,391
21205,the National Merchant Marine Personnel Advisory Committee,383
21206,"September 30, 2027",391
21207,chapter 147,390
21208,Merchant Mariner Medical Advisory Committee:,383
21209,Merchant Marine Personnel Advisory Committee,383
21210,NationalMerchant Marine,383
21211,National Boating Safety Advisory Council,383
21212,4302(c)(4,397
21213,Advisory CouncilAdvisory Committee,383
21214,Navigation Safety Advisory Council: Section,383
21215,the Inland Navigational Rules Act,383
21216,33 U.S.C. 2073,394
21217,Towing Safety Advisory Committee,383
21218,1231a,391
21219,3719,397
21220,NationalTowing Safety,383
21221,Section 4102(f)(1,390
21222,70112,397
21223,the ‘Committee’,383
21224,at least 8,397
21225,the Committee:Port,383
21226,Area Maritime Transportation Security Plan,383
21227,at least 7,397
21228,section 5332,390
21229,Federal Maritime Commission,383
21230,the Federal Maritime Commission Authorization Act,383
21231,"24,700,000",394
21232,"2017$28,012,310",397
21233,"28,544,543",394
21234,41105 and 41307,391
21235,the Commission: Section 40104(a,383
21236,Section 41104,390
21237,Section 41105,390
21238,Chapter 411,390
21239,40307(b)(1,397
21240,section 555b(c,390
21241,section 888,390
21242,6 U.S.C. 468,394
21243,Coast Guard Authorization,383
21244,normal working hours,392
21245,later than 545 days,391
21246,a Coast Guard Reserve,383
21247,Great Lakes,9191306739292312949
21248,a Center of Expertise for Great Lakes Oil Spill Preparedness,383
21249,the Center of Expertise,383
21250,Ayakulik Island,384
21251,Tract,383
21252,Section 524(e)(2,390
21253,the Pribilof Island Transition Completion Act,9191306739292312949
21254,section 9701,390
21255,more;a,384
21256,4902,397
21257,the Coast Guard Cutter,383
21258,Coast Guard Cutter,383
21259,Medicine’s Committee on Polar Icebreaker Cost Assessment,383
21260,Acquisition and Operation of Polar Icebreakers: Fulfilling the Nation’s NeedsAn,390
21261,Coast Guard Cutter Status,383
21262,the Coast Guard’s Polar Icebreaking Fleet Capability and,383
21263,seasonally,391
21264,2017Public Law 114–328,386
21265,Maritime Transportation Act of 2012,390
21266,Arctic15 U.S.C.,384
21267,the Department of Defense 2016 Arctic Strategy,383
21268,May 2013,391
21269,the Port Zone,9191306739292312949
21270,1321,391
21271,175,397
21272,Radar,380
21273,12866 and 13563,391
21274,"The Marine Debris Research, Prevention",383
21275,Atlantic Coast,385
21276,the Atlantic Coast Port Access Route Study,383
21277,"March 14, 2016",391
21278,13307,391
21279,3501 to 3521,391
21280,DIANE,380
21281,CG002692,386
21282,the Kalamazoo River,385
21283,Saugatuck,384
21284,12113(a)(2,397
21285,Amendment 80,390
21286,679,397
21287,Determination: Based,383
21288,12112(a)(2)(A,397
21289,the North Pacific Fishery Management Council,383
21290,the calendar years,391
21291,the calendar years 2012,391
21292,Bering Sea,385
21293,Aleutian Islands,384
21294,FINEST,383
21295,US INTREPID,383
21296,AMERICAN NO,383
21297,LLG3217,380
21298,Transfer of Coast Guard,383
21299,Jupiter Island,384
21300,"Hobe Sound National
			 Wildlife Refuge",383
21301,259,397
21302,260,397
21303,North Beach Road,384
21304,267,397
21305,Hobe Sound National Wildlife Refuge,383
21306,section 117.8,390
21307,New Orleans,384
21308,Orlando,384
21309,Alaska Native Corporation,383
21310,3800,397
21311,orthe Forest Service,383
21312,3503.13,397
21313,Executive Order No,383
21314,13807,391
21315,NEPA,383
21316,4321a,391
21317,Limitation on Addressing Public Comments,383
21318,Financial Assurance,384
21319,Departmental Review: Absent,383
21320,Secretarial Order 3324,383
21321,"December 3, 2012",391
21322,Fees for Medical Services Provided,383
21323,National Park Service Personnel,383
21324,National Park Service,383
21325,National Park Medical Services Fund,383
21326,the National Park Medical Services Fund,383
21327,the Department of Homeland Security Authorization ActDHS Authorization Act,383
21328,America’s Finest,383
21329,Department of Homeland Security Headquarters,383
21330,the Department of Homeland Security Authorization Act for Fiscal Years 2018,383
21331,Headquarters of Department of Homeland Security,383
21332,the Department a Headquarters,383
21333,The Office of the Deputy,383
21334,The Office of Strategy,383
21335,Plans,381
21336,The Office of the Chief Privacy Officer,383
21337,The Office of Legislative Affairs,383
21338,The Office of the Citizenship and Immigration Services Ombudsman,383
21339,The Office of Partnership and Engagement,383
21340,Headquarters,380
21341,Department;establish,381
21342,initiatives;establish,381
21343,the Office of Civil Rights and Civil Liberties,383
21344,Shared Services and,383
21345,Office of Counternarcotics Enforcement of Department of Homeland Security,383
21346,Shared Services,383
21347,6 U.S.C. 295,394
21348,the Office of Counternarcotics Enforcement,383
21349,section 843(b)(1,390
21350,6 U.S.C. 413(b)(1)by,391
21351,section 878,390
21352,878,397
21353,6 U.S.C. 342,394
21354,6 U.S.C. 343,394
21355,section 3506,390
21356,the Department and Department,383
21357,two fiscal years;examine,391
21358,two fiscal,391
21359,years;establish,381
21360,two fiscal years,391
21361,later than fiscal year 2019,391
21362,Quadrennial Homeland Security,383
21363,6 U.S.C. 347,394
21364,Office of Strategy,383
21365,1705(g,391
21366,International Affairs:,383
21367,International Affairs,383
21368,Abolishment of Office of International Affairs,383
21369,section 879,390
21370,6 U.S.C. 459,394
21371,879,397
21372,6 U.S.C. 113,394
21373,Assistant Secretaries,383
21374,Infrastructure Protection,383
21375,Public Affairs,383
21376,Legislative Affairs,383
21377,External Affairs,383
21378,Office of Cybersecurity and Communications,383
21379,Partnership and Engagement,383
21380,Threat Prevention and Security Policy,383
21381,"Border, Immigration",383
21382,Resilience Policy,383
21383,"Strategy, Planning",383
21384,Analysis,383
21385,Risk,380
21386,Homeland Security Advisory Council: Subsection,383
21387,each Department of Homeland Security,383
21388,Duplication and Achieve Other Financial Benefits,383
21389,Office of External Affairs,383
21390,the Department an Office of External Affairs,383
21391,the Office: The Office of External Affairs,383
21392,The Office of External Affairs,383
21393,Office for State and Local Law Enforcement,383
21394,the Office for State and Local Law Enforcement of the Department of Homeland Security,383
21395,The Office for State and Local Government Coordination,383
21396,Office for State and Local Government Coordination,383
21397,section 801,390
21398,section 1702,390
21399,Office for Civil Rights and Civil Liberties,383
21400,the Department an Office for Civil Rights and Civil Liberties,383
21401,"22,571,000",394
21402,Department of Homeland Security Rotation Program,383
21403,the Rotation Program,383
21404,the Intelligence Rotational Assignment Program,390
21405,the Department’s Intelligence Enterprise,383
21406,the Homeland Security Rotation Program,383
21407,874,397
21408,6 U.S.C. 454,394
21409,Future Years Homeland Security Program,387
21410,the Committee on Transportation and Infrastructure of the House of Representatives and Committee on Homeland Security,383
21411,"Department of Homeland
			 Security",383
21412,section 711,390
21413,CBRNE,383
21414,the Office of Health Affairs,383
21415,the Domestic Nuclear Detection Office,383
21416,the Office for Bombing Prevention,383
21417,later than three months,391
21418,Human Resources and Other Matters,383
21419,6 U.S.C. 344,394
21420,Chief Learning,380
21421,section 713,390
21422,Management of the Department of Homeland Security,383
21423,section 715,390
21424,Department of Homeland Security Acquisition Accountability and Efficiency,383
21425,1702,397
21426,the Acquisition Review Board,383
21427,Component Acquisition Executive,383
21428,3).Establishing,397
21429,Component Acquisition Executives,383
21430,"less than $300,000,000",394
21431,"at least $300,000,000",394
21432,The Component Acquisition Executive,383
21433,the Directorate of Science and Technology,383
21434,Acquisition Executive,383
21435,"6 U.S.C. 343
 ",393
21436,Program Accountability and Risk Management,383
21437,the Comprehensive Acquisition Status Report,383
21438,the House of Representatives and Committee on Homeland Security,383
21439,718,397
21440,section 719,390
21441,Acquisition Review Board,383
21442,391,397
21443,the Board for the prior fiscal year,383
21444,"Management, Component Acquisition Executives",383
21445,the Future Years Homeland Security Program,387
21446,section 874,390
21447,section 837,390
21448,the Excluded Party List System,383
21449,the Program Accountability and Risk Management,383
21450,later than five,397
21451,the Program Accountability and Risk Management Division,383
21452,section 874;legislative,390
21453,2).A,397
21454,2)(b)(iv,397
21455,Comprehensive Acquisition Status Report,383
21456,greater than 12 months,391
21457,Multiyear Acquisition Strategy,383
21458,the Component Acquisition Executives of Department,383
21459,the Department Vendor Communication Plan and,383
21460,Market Research Guide,383
21461,1.602–2,397
21462,2.101,397
21463,section 838,390
21464,839,397
21465,Office of the Under,383
21466,ManagementPublic Law 112–74Public,390
21467,"Board, Department Office of Inspector General",383
21468,Executive Steering Committees,383
21469,Department of Homeland Security Intelligence Enterprise,383
21470,the Privacy Office,383
21471,892,397
21472,6 U.S.C. 485,394
21473,the next five fiscal years,391
21474,Insider Threat Program,383
21475,Steering Committee,383
21476,the Steering Committee,383
21477,Intelligence and Analysis,383
21478,the Insider Threat Program,383
21479,orState,383
21480,section 104 of the Homeland Security Act,390
21481,the next four years,391
21482,section 201(b)(1,390
21483,124h,383
21484,1189,397
21485,every four years,391
21486,United States Citizenship and Immigration Services,383
21487,The Office of Policy,383
21488,section 210H,390
21489,the Coordinator for Counterterrorism,383
21490,Department of Homeland Security Fusion Center Partnership Initiative,383
21491,the Department of Homeland Security Fusion Center Partnership Initiative,383
21492,the National Network of Fusion Centers,383
21493,the Homeland Security Advisors,383
21494,the National Network of Fusion Centers:The Office of Intelligence and Analysis,383
21495,Intelligence and Analysis of the Department of Homeland Security,383
21496,the Office of Intelligence and Analysis of the Department,383
21497,210A,386
21498,the Department of Homeland Security State,383
21499,Homeland Security Fusion Center Partnership Initiative,383
21500,National Network of Fusion Centers6,383
21501,3502,391
21502,Office for State and Local Law Enforcement: Subsection,383
21503,the Office for State and Local Law Enforcement,383
21504,the Homeland Security Information Network,383
21505,the Office of State and Local Law Enforcement,383
21506,section 2006(b,390
21507,section 70112(a)(2,390
21508,section 70103(c)(4,390
21509,Evaluation of Coast Guard Deployable Specialized Forces,383
